step,packet_count,total_bytes,avg_bytes,iat_mean,iat_std,unique_dst_ip,unique_dst_port,top_dst_port_ratio,anomaly_score,base_threshold,ext_threshold,level,high_risk,consecutive_suspicious,consecutive_extreme,is_extreme,min_packet_gate
182,5,414,82.8,0.06246870756149292,0.10819897537966784,2,1,1.0,0.16516932887268143,0.16523397579823038,0.1900081828313001,NORMAL,False,0,0,False,True
183,5,414,82.8,0.06246870756149292,0.10819897537966784,2,1,1.0,0.16516932887268143,0.1652391121552902,0.1900081828313001,NORMAL,False,0,0,False,True
184,5,414,82.8,0.06246870756149292,0.10819897537966784,2,1,1.0,0.16516932887268143,0.16524322124093804,0.1900081828313001,NORMAL,False,0,0,False,True
185,5,358,71.6,0.06471765041351318,0.11151783469299593,2,1,0.0,0.16294562168589344,0.16524650850945632,0.1900081828313001,NORMAL,False,0,0,False,True
186,5,358,71.6,0.06471765041351318,0.11151783469299593,2,1,0.0,0.16294562168589344,0.16524913832427093,0.1900081828313001,NORMAL,False,0,0,False,True
187,5,358,71.6,0.06471765041351318,0.11151783469299593,2,1,0.0,0.16294562168589344,0.1652431125921463,0.1900081828313001,NORMAL,False,0,0,False,True
188,5,358,71.6,0.06471765041351318,0.11151783469299593,2,1,0.0,0.16294562168589344,0.16522835584825335,0.1900081828313001,NORMAL,False,0,0,False,True
189,5,358,71.6,0.06471765041351318,0.11151783469299593,2,1,0.0,0.16294562168589344,0.165216550453139,0.1900081828313001,NORMAL,False,0,0,False,True
190,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.16520710613704748,0.1900081828313001,NORMAL,False,0,0,False,False
191,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.16519955068417427,0.1900081828313001,NORMAL,False,0,0,False,False
192,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.1651935063218757,0.1900081828313001,NORMAL,False,0,0,False,False
193,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.16518867083203687,0.1900081828313001,NORMAL,False,0,0,False,False
194,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.16518480244016578,0.1900081828313001,NORMAL,False,0,0,False,False
195,1,98,98.0,0.0,0.0,1,0,0.0,0.03468923393242518,0.16518170772666893,0.1900081828313001,NORMAL,False,0,0,False,False
196,1,98,98.0,0.0,0.0,1,0,0.0,0.03468923393242518,0.16517923195587145,0.1900081828313001,NORMAL,False,0,0,False,False
197,1,98,98.0,0.0,0.0,1,0,0.0,0.03468923393242518,0.16517725133923344,0.1900081828313001,NORMAL,False,0,0,False,False
198,1,98,98.0,0.0,0.0,1,0,0.0,0.03468923393242518,0.16517566684592305,0.1900081828313001,NORMAL,False,0,0,False,False
199,1,98,98.0,0.0,0.0,1,0,0.0,0.03468923393242518,0.16517439925127475,0.1900081828313001,NORMAL,False,0,0,False,False
200,4,260,65.0,0.0,0.0,2,1,0.0,0.13238673935916245,0.1651733851755561,0.1900081828313001,NORMAL,False,0,0,False,False
201,4,260,65.0,0.0,0.0,2,1,0.0,0.13238673935916245,0.1651725739149812,0.1900081828313001,NORMAL,False,0,0,False,False
202,7,516,73.71428571428571,0.34116264184316,0.7628628585447199,2,1,1.0,0.14851654265837988,0.16517192490652124,0.1900081828313001,NORMAL,False,0,0,False,True
203,7,516,73.71428571428571,0.34116264184316,0.7628628585447199,2,1,1.0,0.14851654265837988,0.1651714056997533,0.1900081828313001,NORMAL,False,0,0,False,True
204,7,516,73.71428571428571,0.34116264184316,0.7628628585447199,2,1,1.0,0.14851654265837988,0.16517099033433894,0.1900081828313001,NORMAL,False,0,0,False,True
205,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.16517065804200745,0.1900081828313001,NORMAL,False,0,0,False,False
206,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.16517039220814225,0.1900081828313001,NORMAL,False,0,0,False,False
208,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.1651701795410501,0.1900081828313001,NORMAL,False,0,0,False,False
209,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.16517000940737636,0.1900081828313001,NORMAL,False,0,0,False,False
210,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.1651698733004374,0.1900081828313001,NORMAL,False,0,0,False,False
211,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.1651697644148862,0.1900081828313001,NORMAL,False,0,0,False,False
212,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.16516967730644527,0.1900081828313001,NORMAL,False,0,0,False,False
213,5,358,71.6,0.06346827745437622,0.1099302812198579,2,1,0.0,0.16294562168589344,0.1649694739728816,0.1900081828313001,NORMAL,False,0,0,False,True
214,5,358,71.6,0.06346827745437622,0.1099302812198579,2,1,0.0,0.16294562168589344,0.16456470351548397,0.1900081828313001,NORMAL,False,0,0,False,True
215,5,358,71.6,0.06346827745437622,0.1099302812198579,2,1,0.0,0.16294562168589344,0.1642408871495659,0.1900081828313001,NORMAL,False,0,0,False,True
216,5,358,71.6,0.06346827745437622,0.1099302812198579,2,1,0.0,0.16294562168589344,0.16398183405683142,0.1900081828313001,NORMAL,False,0,0,False,True
217,5,358,71.6,0.06346827745437622,0.1099302812198579,2,1,0.0,0.16294562168589344,0.16377459158264385,0.1900081828313001,NORMAL,False,0,0,False,True
218,3,256,85.33333333333333,0.000499725341796875,0.000499725341796875,2,1,0.0,0.047583338165668176,0.16360879760329378,0.1900081828313001,NORMAL,False,0,0,False,False
219,3,256,85.33333333333333,0.000499725341796875,0.000499725341796875,2,1,0.0,0.047583338165668176,0.16347616241981372,0.1900081828313001,NORMAL,False,0,0,False,False
220,3,256,85.33333333333333,0.000499725341796875,0.000499725341796875,2,1,0.0,0.047583338165668176,0.16337005427302967,0.1900081828313001,NORMAL,False,0,0,False,False
221,3,256,85.33333333333333,0.000499725341796875,0.000499725341796875,2,1,0.0,0.047583338165668176,0.16328516775560245,0.1900081828313001,NORMAL,False,0,0,False,False
222,6,512,85.33333333333333,0.819989824295044,1.6389801396582862,2,1,1.0,0.19270993309962092,0.16321725854166066,0.1900081828313001,SUSPICIOUS,False,1,1,True,True
223,3,256,85.33333333333333,0.0004998445510864258,0.0004998445510864258,2,1,0.0,0.047583338165668176,0.16316293117050723,0.1900081828313001,NORMAL,False,0,0,False,False
224,3,256,85.33333333333333,0.0004998445510864258,0.0004998445510864258,2,1,0.0,0.047583338165668176,0.16311946927358448,0.1900081828313001,NORMAL,False,0,0,False,False
225,3,256,85.33333333333333,0.0004998445510864258,0.0004998445510864258,2,1,0.0,0.047583338165668176,0.16308469975604628,0.1900081828313001,NORMAL,False,0,0,False,False
226,3,256,85.33333333333333,0.0004998445510864258,0.0004998445510864258,2,1,0.0,0.047583338165668176,0.16305688414201572,0.1900081828313001,NORMAL,False,0,0,False,False
229,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.16303463165079127,0.1900081828313001,NORMAL,False,0,0,False,False
230,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.16301682965781172,0.1900081828313001,NORMAL,False,0,0,False,False
231,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.16300258806342807,0.1900081828313001,NORMAL,False,0,0,False,False
232,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.16299119478792115,0.1900081828313001,NORMAL,False,0,0,False,False
233,6,512,85.33333333333333,0.8701646804809571,1.7403293609619142,2,1,1.0,0.19270993309962092,0.16298208016751561,0.1900081828313001,SUSPICIOUS,False,1,1,True,True
234,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.1629747884711912,0.1900081828313001,NORMAL,False,0,0,False,False
235,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.16296895511413168,0.1900081828313001,NORMAL,False,0,0,False,False
236,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.16296428842848404,0.1900081828313001,NORMAL,False,0,0,False,False
237,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.16296055507996593,0.1900081828313001,NORMAL,False,0,0,False,False
238,2,102,51.0,0.25687146186828613,0.0,0,0,0.0,0.15764742995652514,0.16295756840115144,0.1900081828313001,NORMAL,False,0,0,False,False
239,5,358,71.6,0.3193402886390686,0.27941029312750765,2,1,0.0,0.13279187451546215,0.16295517905809986,0.1900081828313001,NORMAL,False,0,0,False,True
240,5,358,71.6,0.3193402886390686,0.27941029312750765,2,1,0.0,0.13279187451546215,0.1629532675836586,0.1900081828313001,NORMAL,False,0,0,False,True
241,5,358,71.6,0.3193402886390686,0.27941029312750765,2,1,0.0,0.13279187451546215,0.1629517384041056,0.1900081828313001,NORMAL,False,0,0,False,True
242,5,358,71.6,0.3193402886390686,0.27941029312750765,2,1,0.0,0.13279187451546215,0.16295051506046318,0.1900081828313001,NORMAL,False,0,0,False,True
243,4,354,88.5,1.5368978182474773,1.9980474742047096,2,1,0.0,0.17580399032990845,0.16294953638554924,0.1900081828313001,SUSPICIOUS,False,1,0,False,False
244,4,316,79.0,0.1692486604054769,0.11968800516356826,2,1,0.0,0.11609291052673987,0.1629487534456181,0.1900081828313001,NORMAL,False,0,0,False,False
245,4,316,79.0,0.1692486604054769,0.11968800516356826,2,1,0.0,0.11609291052673987,0.16294812709367318,0.1900081828313001,NORMAL,False,0,0,False,False
246,4,316,79.0,0.1692486604054769,0.11968800516356826,2,1,0.0,0.11609291052673987,0.16294762601211724,0.1900081828313001,NORMAL,False,0,0,False,False
247,4,316,79.0,0.1692486604054769,0.11968800516356826,2,1,0.0,0.11609291052673987,0.1629472251468725,0.1900081828313001,NORMAL,False,0,0,False,False
248,1,60,60.0,0.0,0.0,0,0,0.0,0.13238673935916245,0.1629469044546767,0.1900081828313001,NORMAL,False,0,0,False,False
250,4,298,74.5,0.08529067039489746,0.12061922281635741,2,1,0.0,0.14737697304113173,0.16294664790092006,0.1900081828313001,NORMAL,False,0,0,False,False
251,4,298,74.5,0.08529067039489746,0.12061922281635741,2,1,0.0,0.14737697304113173,0.1624696054022716,0.1900081828313001,NORMAL,False,0,0,False,False
252,4,298,74.5,0.08529067039489746,0.12061922281635741,2,1,0.0,0.14737697304113173,0.1605808291907369,0.1900081828313001,NORMAL,False,0,0,False,False
253,4,298,74.5,0.08529067039489746,0.12061922281635741,2,1,0.0,0.14737697304113173,0.15794005796081587,0.1900081828313001,NORMAL,False,0,0,False,False
254,2,158,79.0,0.0,0.0,2,1,0.0,0.0629521756163548,0.15582744097687903,0.1900081828313001,NORMAL,False,0,0,False,False
255,3,256,85.33333333333333,0.1289355754852295,0.1289355754852295,2,1,0.0,0.13245810683776882,0.15413734738972956,0.1900081828313001,NORMAL,False,0,0,False,False
256,3,256,85.33333333333333,0.1289355754852295,0.1289355754852295,2,1,0.0,0.13245810683776882,0.15278527252001,0.1900081828313001,NORMAL,False,0,0,False,False
257,3,256,85.33333333333333,0.1289355754852295,0.1289355754852295,2,1,0.0,0.13245810683776882,0.15170361262423437,0.1900081828313001,NORMAL,False,0,0,False,False
258,3,256,85.33333333333333,0.1289355754852295,0.1289355754852295,2,1,0.0,0.13245810683776882,0.15083828470761385,0.1900081828313001,NORMAL,False,0,0,False,False
259,3,256,85.33333333333333,0.1289355754852295,0.1289355754852295,2,1,0.0,0.13245810683776882,0.15014602237431743,0.1900081828313001,NORMAL,False,0,0,False,False
260,1,98,98.0,0.0,0.0,1,0,0.0,0.03468923393242518,0.1495922125076803,0.1900081828313001,NORMAL,False,0,0,False,False
261,1,98,98.0,0.0,0.0,1,0,0.0,0.03468923393242518,0.14914916461437058,0.1900081828313001,NORMAL,False,0,0,False,False
262,1,98,98.0,0.0,0.0,1,0,0.0,0.03468923393242518,0.14879472629972282,0.1900081828313001,NORMAL,False,0,0,False,False
263,1,98,98.0,0.0,0.0,1,0,0.0,0.03468923393242518,0.1485111756480046,0.1900081828313001,NORMAL,False,0,0,False,False
264,1,98,98.0,0.0,0.0,1,0,0.0,0.03468923393242518,0.14828433512663003,0.1900081828313001,NORMAL,False,0,0,False,False
266,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.14810286270953038,0.1900081828313001,NORMAL,False,0,0,False,False
267,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.14795768477585064,0.1900081828313001,NORMAL,False,0,0,False,False
268,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.14784154242890685,0.1900081828313001,NORMAL,False,0,0,False,False
269,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.14774862855135185,0.1900081828313001,NORMAL,False,0,0,False,False
270,3,256,85.33333333333333,0.0,0.0,2,1,0.0,0.03468923393242518,0.14767429744930782,0.1900081828313001,NORMAL,False,0,0,False,False
272,5,358,71.6,0.12768608331680298,0.22115878372417555,2,1,0.0,0.14645923050061194,0.1476148325676726,0.1900081828313001,NORMAL,False,0,0,False,True
273,5,358,71.6,0.12768608331680298,0.22115878372417555,2,1,0.0,0.14645923050061194,0.14756726066236442,0.1900081828313001,NORMAL,False,0,0,False,True
274,5,358,71.6,0.12768608331680298,0.22115878372417555,2,1,0.0,0.14645923050061194,0.1475292031381179,0.1900081828313001,NORMAL,False,0,0,False,True
275,5,358,71.6,0.12768608331680298,0.22115878372417555,2,1,0.0,0.14645923050061194,0.14749875711872068,0.1900081828313001,NORMAL,False,0,0,False,True
276,2,140,70.0,0.0,0.0,1,0,0.0,0.13238673935916245,0.1474744003032029,0.1900081828313001,NORMAL,False,0,0,False,False
278,5,358,71.6,0.19165414571762085,0.3319547178641285,2,1,0.0,0.1329532117777793,0.14745491485078868,0.1900081828313001,NORMAL,False,0,0,False,True
279,5,358,71.6,0.19165414571762085,0.3319547178641285,2,1,0.0,0.1329532117777793,0.1474393264888573,0.1900081828313001,NORMAL,False,0,0,False,True
280,5,358,71.6,0.19165414571762085,0.3319547178641285,2,1,0.0,0.1329532117777793,0.1474268557993122,0.1900081828313001,NORMAL,False,0,0,False,True
281,5,358,71.6,0.19165414571762085,0.3319547178641285,2,1,0.0,0.1329532117777793,0.1474168792476761,0.1900081828313001,NORMAL,False,0,0,False,True
282,2,158,79.0,0.0,0.0,1,0,0.0,0.0629521756163548,0.14740889800636725,0.1900081828313001,NORMAL,False,0,0,False,False
283,5,414,82.8,0.0002498626708984375,0.00043277484091095526,2,1,1.0,0.034350421898579064,0.14740251301332014,0.1900081828313001,NORMAL,False,0,0,False,True
284,5,414,82.8,0.0002498626708984375,0.00043277484091095526,2,1,1.0,0.034350421898579064,0.14731480819023568,0.1900081828313001,NORMAL,False,0,0,False,True
285,5,414,82.8,0.0002498626708984375,0.00043277484091095526,2,1,1.0,0.034350421898579064,0.14714369265231095,0.1900081828313001,NORMAL,False,0,0,False,True
286,5,414,82.8,0.0002498626708984375,0.00043277484091095526,2,1,1.0,0.034350421898579064,0.14700680022197116,0.1900081828313001,NORMAL,False,0,0,False,True
287,7,610,87.14285714285714,0.6833248535792033,1.5270668462553911,2,1,1.0,0.19631087691456817,0.14689728627769932,0.1900081828313001,SUSPICIOUS,False,1,1,True,True
288,2,196,98.0,0.0009996891021728516,0.0,2,0,0.0,0.05216915010139567,0.14680967512228185,0.1900081828313001,NORMAL,False,0,0,False,False
289,2,196,98.0,0.0009996891021728516,0.0,2,0,0.0,0.05216915010139567,0.14673958619794789,0.1900081828313001,NORMAL,False,0,0,False,False
290,2,196,98.0,0.0009996891021728516,0.0,2,0,0.0,0.05216915010139567,0.1466835150584807,0.1900081828313001,NORMAL,False,0,0,False,False
291,4,354,88.5,1.3649838765462239,1.929671866847435,2,1,0.0,0.17580399032990845,0.14663865814690696,0.1900081828313001,SUSPICIOUS,False,1,0,False,False
292,2,158,79.0,0.0,0.0,1,1,0.0,0.0629521756163548,0.14660277261764795,0.1900081828313001,NORMAL,False,0,0,False,False
293,2,158,79.0,0.0,0.0,1,1,0.0,0.0629521756163548,0.14657406419424077,0.1900081828313001,NORMAL,False,0,0,False,False
294,2,158,79.0,0.0,0.0,1,1,0.0,0.0629521756163548,0.146551097455515,0.1900081828313001,NORMAL,False,0,0,False,False
295,2,158,79.0,0.0,0.0,1,1,0.0,0.0629521756163548,0.1465327240645344,0.1900081828313001,NORMAL,False,0,0,False,False
297,2,158,79.0,0.0,0.0,2,1,0.0,0.0629521756163548,0.14651802535174993,0.1900081828313001,NORMAL,False,0,0,False,False
298,2,158,79.0,0.0,0.0,2,1,0.0,0.0629521756163548,0.14650626638152234,0.1900081828313001,NORMAL,False,0,0,False,False
299,4,278,69.5,0.6823253631591797,0.9649537825308593,2,2,0.6666666666666666,0.17102235124046217,0.14649685920534025,0.1900081828313001,SUSPICIOUS,False,1,0,False,False
300,5,352,70.4,1.0242376327514648,1.0242381813370862,2,3,0.5,0.15335386182812427,0.1464893334643946,0.1900081828313001,SUSPICIOUS,False,2,0,False,True
301,4,268,67.0,0.6846574942270914,0.9654262516368008,2,3,0.5,0.16805984768183668,0.14648331287163807,0.1900081828313001,SUSPICIOUS,False,3,0,False,False
302,8,543,67.875,0.5491538388388497,0.86950874895207,2,3,0.5,0.12426287675500602,0.14647849639743285,0.1900081828313001,NORMAL,False,0,0,False,True
303,9,615,68.33333333333333,0.35194891691207886,0.6377115211448992,2,3,0.5555555555555556,0.04981035447112048,0.14647464321806866,0.1900081828313001,NORMAL,False,0,0,False,True
304,9,615,68.33333333333333,0.35194891691207886,0.6377115211448992,2,3,0.5555555555555556,0.04981035447112048,0.1464715606745773,0.1900081828313001,NORMAL,False,0,0,False,True
305,7,467,66.71428571428571,0.17041476567586264,0.3806121009107634,2,3,0.5714285714285714,0.09241413341848437,0.14646909463978425,0.1900081828313001,NORMAL,False,0,0,False,True
306,8,527,65.875,0.5487255368913923,0.9914054304082781,2,3,0.5,0.12128389095999104,0.1464671218119498,0.1900081828313001,NORMAL,False,0,0,False,True
307,4,252,63.0,0.9395300547281901,1.3286961456537427,2,3,0.5,0.20238409609599772,0.14646554354968222,0.1900081828313001,SUSPICIOUS,False,1,0,True,False
308,6,417,69.5,0.4089953899383545,0.817990779876709,2,3,0.5,0.08925431336355916,0.14646428093986816,0.1900081828313001,NORMAL,False,0,0,False,True
309,6,417,69.5,0.4089953899383545,0.817990779876709,2,3,0.5,0.08925431336355916,0.1464632708520169,0.1900081828313001,NORMAL,False,0,0,False,True
310,7,483,69.0,0.6821587483088175,0.9647185418990898,2,3,0.5714285714285714,0.1551215875948765,0.14722087222776228,0.1900081828313001,SUSPICIOUS,False,1,0,False,True
311,6,423,70.5,0.40959510803222654,0.8191902160644531,2,2,0.6666666666666666,0.08633210264126823,0.14782695332835857,0.1900081828313001,NORMAL,False,0,0,False,True
312,9,615,68.33333333333333,0.4802597463130951,0.8342520566526528,2,3,0.5555555555555556,0.11083880647365463,0.14709627652378066,0.1900081828313001,NORMAL,False,0,0,False,True
313,4,258,64.5,0.598034143447876,0.8457479964261633,2,3,0.5,0.1697020472137437,0.14651173508011833,0.1900081828313001,SUSPICIOUS,False,1,0,False,False
314,5,318,63.6,0.9600197672843933,0.9641410844306397,2,3,0.4,0.16692102238090134,0.14604410192518846,0.1900081828313001,SUSPICIOUS,False,2,0,False,True
315,4,252,63.0,0.6819922129313151,0.9644826369603056,2,3,0.5,0.16805984768183668,0.14566999540124456,0.1900081828313001,SUSPICIOUS,False,3,0,False,False
316,6,417,69.5,0.4613691806793213,0.9222387172513754,2,3,0.5,0.10896964443645896,0.14537071018208944,0.1900081828313001,NORMAL,False,0,0,False,True
317,6,417,69.5,0.4613691806793213,0.9222387172513754,2,3,0.5,0.10896964443645896,0.14513128200676537,0.1900081828313001,NORMAL,False,0,0,False,True
318,5,357,71.4,0.0002498626708984375,0.00043277484091095526,2,2,0.6,0.14752786527695372,0.14625145828143182,0.1900081828313001,NORMAL,False,0,0,False,True
319,6,423,70.5,0.6656670093536377,1.3308343496592063,2,2,0.6666666666666666,0.18339817261008906,0.14714759930116497,0.1900081828313001,SUSPICIOUS,False,1,0,False,True
320,6,423,70.5,0.6656670093536377,1.3308343496592063,2,2,0.6666666666666666,0.18339817261008906,0.1478645121169515,0.1900081828313001,SUSPICIOUS,False,2,0,False,True
321,4,258,64.5,0.596701463063558,0.843863301752352,2,3,0.5,0.17018993624190193,0.14843804236958072,0.1900081828313001,SUSPICIOUS,False,3,0,False,False
322,4,258,64.5,0.596701463063558,0.843863301752352,2,3,0.5,0.17018993624190193,0.1488968665716841,0.1900081828313001,SUSPICIOUS,False,4,0,False,False
323,4,258,64.5,0.596701463063558,0.843863301752352,2,3,0.5,0.17018993624190193,0.1492639259333668,0.1900081828313001,SUSPICIOUS,False,5,0,False,False
324,4,252,63.0,0.9388636747996012,1.3277537421210392,2,3,0.5,0.20238409609599772,0.14955757342271295,0.1900081828313001,SUSPICIOUS,False,6,0,True,False
325,4,252,63.0,0.9388636747996012,1.3277537421210392,2,3,0.5,0.20238409609599772,0.14979249141418988,0.1900081828313001,SUSPICIOUS,False,7,0,True,False
326,1,60,60.0,0.0,0.0,1,1,0.0,0.13238673935916245,0.14998042580737142,0.1900081828313001,NORMAL,False,0,0,False,False
327,1,60,60.0,0.0,0.0,1,1,0.0,0.13238673935916245,0.15013077332191666,0.1900081828313001,NORMAL,False,0,0,False,False
328,2,148,74.0,0.0009996891021728516,0.0,2,2,0.5,0.13353436144505137,0.15025105133355282,0.1900081828313001,NORMAL,False,0,0,False,False
329,2,148,74.0,0.0009996891021728516,0.0,2,2,0.5,0.13353436144505137,0.15034727374286178,0.1900081828313001,NORMAL,False,0,0,False,False
330,7,489,69.85714285714286,0.38364144166310626,0.8574013456929539,2,2,0.5714285714285714,0.07532858182788238,0.15042425167030893,0.1900081828313001,NORMAL,False,0,0,False,True
331,9,615,68.33333333333333,0.4162918031215668,0.7878212842024962,2,3,0.5555555555555556,0.07433081591058399,0.15048583401226667,0.1900081828313001,NORMAL,False,0,0,False,True
332,9,615,68.33333333333333,0.4162918031215668,0.7878212842024962,2,3,0.5555555555555556,0.07433081591058399,0.15053509988583286,0.1900081828313001,NORMAL,False,0,0,False,True
333,7,467,66.71428571428571,0.17141429583231607,0.38329401779631767,2,3,0.5714285714285714,0.09376036865084059,0.1505745125846858,0.1900081828313001,NORMAL,False,0,0,False,True
334,8,527,65.875,0.6222601618085589,1.159956255882161,2,3,0.5,0.15221229693928584,0.15102764159337803,0.1900081828313001,NORMAL,False,0,0,False,True
335,3,186,62.0,1.6636676788330078,1.6636676788330078,1,2,0.6666666666666666,0.21976498513897558,0.15139014480033183,0.1900081828313001,SUSPICIOUS,False,1,0,True,False
336,6,417,69.5,0.409395170211792,0.8187903404235841,2,3,0.5,0.08925431336355916,0.15168014736589486,0.1900081828313001,NORMAL,False,0,0,False,True
337,6,417,69.5,0.409395170211792,0.8187903404235841,2,3,0.5,0.08925431336355916,0.1519121494183453,0.1900081828313001,NORMAL,False,0,0,False,True
338,7,483,69.0,0.6818255583445231,0.9642473402607306,2,3,0.5714285714285714,0.1551215875948765,0.15239494173464385,0.1900081828313001,NORMAL,False,0,0,False,True
339,6,423,70.5,0.40879549980163576,0.8175909996032715,2,2,0.6666666666666666,0.08633210264126823,0.15278117558768267,0.1900081828313001,NORMAL,False,0,0,False,True
340,9,615,68.33333333333333,0.48000988364219666,0.8337077545158919,2,3,0.5555555555555556,0.11083880647365463,0.15309016267011374,0.1900081828313001,NORMAL,False,0,0,False,True
341,4,258,64.5,0.5987005233764648,0.8466903999588669,2,3,0.5,0.1697020472137437,0.1533373523360586,0.1900081828313001,SUSPICIOUS,False,1,0,False,False
342,5,318,63.6,1.0244874954223633,1.039974572635756,2,3,0.4,0.15996652721294402,0.1536941993878222,0.1900081828313001,SUSPICIOUS,False,2,0,False,True
343,4,252,63.0,0.7672828038533529,1.0851017473850668,2,3,0.5,0.15959290013196614,0.15447152140831294,0.1900081828313001,SUSPICIOUS,False,3,0,False,False
344,4,252,63.0,0.7672828038533529,1.0851017473850668,2,3,0.5,0.15959290013196614,0.1554957971530436,0.1900081828313001,SUSPICIOUS,False,4,0,False,False
345,1,60,60.0,0.0,0.0,1,1,0.0,0.13238673935916245,0.15631521774882812,0.1900081828313001,NORMAL,False,0,0,False,False
346,6,417,69.5,0.6656670093536377,1.3308342304767828,2,3,0.5,0.18333807875833708,0.15697075422545573,0.1900081828313001,SUSPICIOUS,False,1,0,False,True
347,5,357,71.4,0.0002499222755432129,0.00043287807918407335,2,2,0.6,0.14752786527695372,0.1574951834067578,0.1900081828313001,NORMAL,False,0,0,False,True
348,7,489,69.85714285714286,0.3418290615081787,0.7634590000030973,2,2,0.5714285714285714,0.05851123809514547,0.15791472675179946,0.1900081828313001,NORMAL,False,0,0,False,True
349,9,615,68.33333333333333,0.3846825659275055,0.7131031598726081,2,3,0.5555555555555556,0.051564931060793406,0.1582503614278328,0.1900081828313001,NORMAL,False,0,0,False,True
350,4,258,64.5,0.34249528249104816,0.48365475879654346,2,3,0.5,0.11234031090563312,0.15851886916865948,0.1900081828313001,NORMAL,False,0,0,False,False
351,5,318,63.6,0.8960517644882202,1.0462866627092038,2,3,0.4,0.15652530425430256,0.15873367536132083,0.1900081828313001,NORMAL,False,0,0,False,True
352,3,186,62.0,1.2783606052398682,1.2783606052398682,1,2,0.6666666666666666,0.20173569069845232,0.15890552031544988,0.1900081828313001,SUSPICIOUS,False,1,0,True,False
353,6,417,69.5,0.46016979217529297,0.9203395843505859,2,3,0.5,0.10808332416785138,0.15904299627875312,0.1900081828313001,NORMAL,False,0,0,False,True
354,6,417,69.5,0.46016979217529297,0.9203395843505859,2,3,0.5,0.10808332416785138,0.15915297704939574,0.1900081828313001,NORMAL,False,0,0,False,True
355,6,417,69.5,0.46016979217529297,0.9203395843505859,2,3,0.5,0.10808332416785138,0.1592409616659098,0.1900081828313001,NORMAL,False,0,0,False,True
356,8,555,69.375,0.40251292501177105,0.9859512811539878,2,2,0.625,0.06480518759406073,0.15931134935912108,0.1900081828313001,NORMAL,False,0,0,False,True
357,9,615,68.33333333333333,0.4801348149776459,0.9448616524767854,2,3,0.5555555555555556,0.11319135848040196,0.15936765951369009,0.1900081828313001,NORMAL,False,0,0,False,True
358,4,258,64.5,0.34116268157958984,0.48247689126542964,2,3,0.5,0.11234031090563312,0.1594127076373453,0.1900081828313001,NORMAL,False,0,0,False,False
359,5,318,63.6,0.7683656215667725,0.849761742346019,2,3,0.4,0.16739860496051429,0.15944874613626947,0.1900081828313001,SUSPICIOUS,False,1,0,False,True
360,5,318,63.6,0.7683656215667725,0.849761742346019,2,3,0.4,0.16739860496051429,0.15947757693540882,0.1900081828313001,SUSPICIOUS,False,2,0,False,True
361,3,194,64.66666666666667,2.0489749908447266,0.00099945068359375,1,2,0.6666666666666666,0.18471948914505165,0.15950064157472027,0.1900081828313001,SUSPICIOUS,False,3,0,False,False
362,2,134,67.0,2.047975540161133,0.0,1,2,0.5,0.1783408380854471,0.15951909328616945,0.1900081828313001,SUSPICIOUS,False,4,0,False,False
363,7,483,69.0,0.6823253234227499,0.9649538989063556,2,3,0.5714285714285714,0.1551215875948765,0.1595338546553288,0.1900081828313001,NORMAL,False,0,0,False,True
364,9,615,68.33333333333333,0.41579198837280273,0.7451741471203168,2,3,0.5555555555555556,0.06402054057373596,0.15954566375065626,0.1900081828313001,NORMAL,False,0,0,False,True
365,9,615,68.33333333333333,0.41579198837280273,0.7451741471203168,2,3,0.5555555555555556,0.06402054057373596,0.15955511102691824,0.1900081828313001,NORMAL,False,0,0,False,True
